coverage,interval_width
0.8953406813627255,24.35946348967076
0.848627254509018,24.360368899569774
0.8850701402805611,25.84375165985494
0.831122244488978,23.657855087720396
0.8232865731462926,23.313052486883887
0.8697795591182365,22.976649135548023
0.8829559118236473,23.512278632186284
0.902935871743487,23.965194322616185
0.8791282565130261,22.799874545608215
0.8718637274549098,24.201303437982965
0.8849198396793587,24.066118000744783
0.913937875751503,23.151485356582672
0.8400200400801603,24.163987921410136
0.9159819639278557,23.6374707958707
0.8838376753507015,23.981964905420135
0.9190180360721443,23.212940957375572
0.8950100200400801,25.540195436120865
0.8978056112224448,24.7313677962854
0.8512424849699399,22.972340878601067
0.8625651302605211,23.049545185204973
