coverage,interval_width
0.9240480961923848,25.182427882283342
0.8848897795591182,25.210290001593222
0.8968336673346693,26.310026256049973
0.8745991983967936,24.53187805511363
0.8819739478957915,24.264766830030624
0.8979258517034068,23.42328702183619
0.9379759519038077,24.589163634101645
0.9342585170340681,24.84903114248155
0.9288176352705411,23.57939808062967
0.8995290581162325,24.920918684737888
0.9128256513026052,24.720513638939863
0.9450100200400802,23.812701892256115
0.8762024048096192,24.86468522581602
0.9521743486973948,24.447549959935472
0.9235370741482966,24.954930287774495
0.9493787575150301,23.865685403127085
0.9146693386773547,26.088983925102713
0.9175551102204409,25.351108703504703
0.9029258517034068,23.763054111256302
0.9012725450901804,23.695784915030256
